"sample_name","acc","tax_id","name","total_count"
"DAO_88","SRR24705418","10239","Viruses","102630"
"DAO_88","SRR24705418","2759","Eukaryota","3551"
"DAO_88","SRR24705418","2157","Archaea","281"
"DAO_91","SRR24705417","2","Bacteria","3728027"
"DAO_91","SRR24705417","10239","Viruses","19741"
"DAO_91","SRR24705417","2759","Eukaryota","718"
"DAO_91","SRR24705417","2157","Archaea","9"
"DAO_99","SRR24705416","2","Bacteria","5227502"
"DAO_99","SRR24705416","10239","Viruses","26959"
"DAO_99","SRR24705416","2759","Eukaryota","4551"
"DAO_99","SRR24705416","2157","Archaea","22"
"DBL_54","SRR24705414","2","Bacteria","5672610"
"DBL_54","SRR24705414","10239","Viruses","71020"
"DBL_54","SRR24705414","2759","Eukaryota","1206"
"DBL_54","SRR24705414","2157","Archaea","90"
"DBL_63","SRR24705413","2","Bacteria","3819431"
"DBL_63","SRR24705413","10239","Viruses","61330"
"DBL_63","SRR24705413","2759","Eukaryota","2575"
"DBL_63","SRR24705413","2157","Archaea","129"
"DBL_64","SRR24705412","2","Bacteria","4134680"
"DBL_64","SRR24705412","10239","Viruses","75764"
"DBL_64","SRR24705412","2759","Eukaryota","11888"
"DBL_64","SRR24705412","2157","Archaea","59"
"DBL_65","SRR24705411","2","Bacteria","3897037"
"DBL_65","SRR24705411","10239","Viruses","96409"
"DBL_65","SRR24705411","2759","Eukaryota","14833"
"DBL_65","SRR24705411","2157","Archaea","127"
"DBL_66","SRR24705410","2","Bacteria","6490885"
"DBL_66","SRR24705410","10239","Viruses","223470"
"DBL_66","SRR24705410","2759","Eukaryota","3584"
"DBL_66","SRR24705410","2157","Archaea","273"
"DBL_67","SRR24705409","2","Bacteria","46215698"
"DBL_67","SRR24705409","10239","Viruses","863575"
"DBL_67","SRR24705409","2759","Eukaryota","8276"
"DBL_67","SRR24705409","2157","Archaea","169"
"DBL_68","SRR24705408","2","Bacteria","4876004"
"DBL_68","SRR24705408","10239","Viruses","107339"
"DBL_68","SRR24705408","2759","Eukaryota","1920"
"DBL_68","SRR24705408","2157","Archaea","360"
"DBL_69","SRR24705407","2","Bacteria","5267546"
"DBL_69","SRR24705407","2759","Eukaryota","578101"
"DBL_69","SRR24705407","10239","Viruses","148874"
"DBL_69","SRR24705407","2157","Archaea","163"
"DBL_71","SRR24705406","2","Bacteria","4926172"
"DBL_71","SRR24705406","10239","Viruses","86634"
"DBL_71","SRR24705406","2759","Eukaryota","2408"
"DBL_71","SRR24705406","2157","Archaea","225"
"DBL_72","SRR24704941","2","Bacteria","4085293"
"DBL_72","SRR24704941","10239","Viruses","82496"
"DBL_72","SRR24704941","2759","Eukaryota","337"
"DBL_72","SRR24704941","2157","Archaea","275"
"DBL_74","SRR24704939","2","Bacteria","6888882"
"DBL_74","SRR24704939","10239","Viruses","87610"
"DBL_74","SRR24704939","2759","Eukaryota","3026"
"DBL_74","SRR24704939","2157","Archaea","327"
"DBL_75","SRR24704938","2","Bacteria","6097599"
"DBL_75","SRR24704938","10239","Viruses","121397"
"DBL_75","SRR24704938","2759","Eukaryota","3824"
"DBL_75","SRR24704938","2157","Archaea","258"
"DBL_76","SRR24704937","2","Bacteria","5237057"
"DBL_76","SRR24704937","10239","Viruses","91233"
"DBL_76","SRR24704937","2759","Eukaryota","2325"
"DBL_76","SRR24704937","2157","Archaea","250"
"DBL_79","SRR24704936","2","Bacteria","3680893"
"DBL_79","SRR24704936","10239","Viruses","41849"
"DBL_79","SRR24704936","2759","Eukaryota","1409"
"DBL_79","SRR24704936","2157","Archaea","52"
"DBL_81","SRR24704935","2","Bacteria","6734843"
"DBL_81","SRR24704935","10239","Viruses","94408"
"DBL_81","SRR24704935","2759","Eukaryota","651"
"DBL_81","SRR24704935","2157","Archaea","365"
"DBL_88","SRR24704934","2","Bacteria","13109963"
"DBL_88","SRR24704934","10239","Viruses","95665"
"DBL_88","SRR24704934","2759","Eukaryota","2913"
"DBL_88","SRR24704934","2157","Archaea","164"
"DBV_101","SRR24704916","2","Bacteria","4532944"
"DBV_101","SRR24704916","10239","Viruses","61414"
"DBV_101","SRR24704916","2759","Eukaryota","2819"
"DBV_101","SRR24704916","2157","Archaea","832"
"DBV_63","SRR24704933","2","Bacteria","10892614"
"DBV_63","SRR24704933","10239","Viruses","156506"
"DBV_63","SRR24704933","2759","Eukaryota","2718"
"DBV_63","SRR24704933","2157","Archaea","390"
"DBV_76","SRR24704932","2","Bacteria","3934995"
"DBV_76","SRR24704932","10239","Viruses","60438"
"DBV_76","SRR24704932","2759","Eukaryota","31233"
"DBV_76","SRR24704932","2157","Archaea","670"
"DBV_77","SRR24704931","2","Bacteria","3707600"
"DBV_77","SRR24704931","10239","Viruses","59604"
"DBV_77","SRR24704931","2759","Eukaryota","25645"
"DBV_77","SRR24704931","2157","Archaea","84"
"DBV_78","SRR24704930","2","Bacteria","11943107"
"DBV_78","SRR24704930","10239","Viruses","179641"
"DBV_78","SRR24704930","2759","Eukaryota","62521"
"DBV_78","SRR24704930","2157","Archaea","834"
"DBV_79","SRR24704928","2","Bacteria","2820993"
"DBV_79","SRR24704928","10239","Viruses","43185"
"DBV_79","SRR24704928","2759","Eukaryota","9263"
"DBV_79","SRR24704928","2157","Archaea","409"
"DBV_80","SRR24704927","2","Bacteria","7272606"
"DBV_80","SRR24704927","10239","Viruses","80348"
"DBV_80","SRR24704927","2759","Eukaryota","33460"
"DBV_80","SRR24704927","2157","Archaea","134"
"DBV_81","SRR24704926","2","Bacteria","9937312"
"DBV_81","SRR24704926","10239","Viruses","170461"
"DBV_81","SRR24704926","2759","Eukaryota","14751"
"DBV_81","SRR24704926","2157","Archaea","634"
"DBV_82","SRR24704925","2","Bacteria","7925700"
"DBV_82","SRR24704925","10239","Viruses","125281"
"DBV_82","SRR24704925","2759","Eukaryota","28407"
"DBV_82","SRR24704925","2157","Archaea","205"
"DBV_83","SRR24704924","2","Bacteria","12458617"
"DBV_83","SRR24704924","10239","Viruses","123434"
"DBV_83","SRR24704924","2759","Eukaryota","99402"
"DBV_83","SRR24704924","2157","Archaea","1021"
"DBV_84","SRR24704923","2","Bacteria","5079084"
"DBV_84","SRR24704923","10239","Viruses","37293"
"DBV_84","SRR24704923","2759","Eukaryota","3032"
"DBV_84","SRR24704923","2157","Archaea","749"
"DBV_85","SRR24704922","2","Bacteria","8941980"
"DBV_85","SRR24704922","10239","Viruses","115664"
"DBV_85","SRR24704922","2759","Eukaryota","27714"
"DBV_85","SRR24704922","2157","Archaea","198"
"DBV_87","SRR24704921","2","Bacteria","7833101"
"DBV_87","SRR24704921","10239","Viruses","147286"
"DBV_87","SRR24704921","2759","Eukaryota","46109"
"DBV_87","SRR24704921","2157","Archaea","465"
"DBV_88","SRR24704920","2","Bacteria","10852283"
"DBV_88","SRR24704920","10239","Viruses","197090"
"DBV_88","SRR24704920","2759","Eukaryota","17246"
"DBV_88","SRR24704920","2157","Archaea","1122"
"DBV_92","SRR24704919","2","Bacteria","3063317"
"DBV_92","SRR24704919","10239","Viruses","49452"
"DBV_92","SRR24704919","2759","Eukaryota","4398"
"DBV_92","SRR24704919","2157","Archaea","545"
"DBV_94","SRR24704917","2","Bacteria","6736014"
"DBV_94","SRR24704917","2759","Eukaryota","184827"
"DBV_94","SRR24704917","10239","Viruses","101364"
"DBV_94","SRR24704917","2157","Archaea","145"
"EAA_33","SRR24704915","2","Bacteria","15139033"
"EAA_33","SRR24704915","10239","Viruses","274096"
"EAA_33","SRR24704915","2157","Archaea","1845"
"EAA_33","SRR24704915","2759","Eukaryota","828"
"EAA_46","SRR24704914","2","Bacteria","13616156"
"EAA_46","SRR24704914","10239","Viruses","253573"
"EAA_46","SRR24704914","2157","Archaea","1791"
"EAA_46","SRR24704914","2759","Eukaryota","1227"
"EAA_47","SRR24704913","2","Bacteria","12843445"
"EAA_47","SRR24704913","10239","Viruses","289246"
"EAA_47","SRR24704913","2759","Eukaryota","2009"
"EAA_47","SRR24704913","2157","Archaea","1641"
"EAA_48","SRR24704912","2","Bacteria","16708542"
"EAA_48","SRR24704912","10239","Viruses","432393"
"EAA_48","SRR24704912","2759","Eukaryota","1644"
"EAA_48","SRR24704912","2157","Archaea","1453"
"EAA_50","SRR24704911","2","Bacteria","15138021"
"EAA_50","SRR24704911","10239","Viruses","332968"
"EAA_50","SRR24704911","2759","Eukaryota","1368"
"EAA_50","SRR24704911","2157","Archaea","450"
"EAA_51","SRR24704910","2","Bacteria","13116841"
"EAA_51","SRR24704910","10239","Viruses","166007"
"EAA_51","SRR24704910","2759","Eukaryota","7760"
"EAA_51","SRR24704910","2157","Archaea","818"
"EAA_53","SRR24705181","2","Bacteria","33476167"
"EAA_53","SRR24705181","10239","Viruses","648126"
"EAA_53","SRR24705181","2759","Eukaryota","5963"
"EAA_53","SRR24705181","2157","Archaea","1571"
"EAA_55","SRR24705180","2","Bacteria","15293818"
"EAA_55","SRR24705180","10239","Viruses","171709"
"EAA_55","SRR24705180","2157","Archaea","763"
"EAA_55","SRR24705180","2759","Eukaryota","515"
"EAA_56","SRR24705178","2","Bacteria","41733777"
"EAA_56","SRR24705178","10239","Viruses","327534"
"EAA_56","SRR24705178","2759","Eukaryota","117640"
"EAA_56","SRR24705178","2157","Archaea","1275"
"EAA_60","SRR24705177","2","Bacteria","14763186"
"EAA_60","SRR24705177","10239","Viruses","339611"
"EAA_60","SRR24705177","2157","Archaea","1057"
"EAA_60","SRR24705177","2759","Eukaryota","517"
"EAA_61","SRR24705176","2","Bacteria","17952613"
"EAA_61","SRR24705176","10239","Viruses","249334"
"EAA_61","SRR24705176","2759","Eukaryota","1697"
"EAA_61","SRR24705176","2157","Archaea","240"
"EAA_62","SRR24705175","2","Bacteria","15262941"
"EAA_62","SRR24705175","10239","Viruses","359525"
"EAA_62","SRR24705175","2759","Eukaryota","742"
"EAA_62","SRR24705175","2157","Archaea","612"
"EAA_63","SRR24705174","2","Bacteria","14811170"
"EAA_63","SRR24705174","10239","Viruses","257318"
"EAA_63","SRR24705174","2759","Eukaryota","767"
"EAA_63","SRR24705174","2157","Archaea","603"
"EAA_64","SRR24705173","2","Bacteria","13448931"
"EAA_64","SRR24705173","10239","Viruses","299034"
"EAA_64","SRR24705173","2759","Eukaryota","6464"
"EAA_64","SRR24705173","2157","Archaea","684"
"EAA_65","SRR24705172","2","Bacteria","13534937"
"EAA_65","SRR24705172","10239","Viruses","193957"
"EAA_65","SRR24705172","2759","Eukaryota","4207"
"EAA_65","SRR24705172","2157","Archaea","285"
"EAA_71","SRR24705171","2","Bacteria","15470350"
"EAA_71","SRR24705171","10239","Viruses","207169"
"EAA_71","SRR24705171","2759","Eukaryota","1096"
"EAA_71","SRR24705171","2157","Archaea","747"
"EAB_38","SRR24705170","2","Bacteria","16429262"
"EAB_38","SRR24705170","10239","Viruses","176788"
"EAB_38","SRR24705170","2759","Eukaryota","2946"
"EAB_38","SRR24705170","2157","Archaea","1181"
"EAB_50","SRR24705169","2","Bacteria","12050799"
"EAB_50","SRR24705169","10239","Viruses","167899"
"EAB_50","SRR24705169","2759","Eukaryota","14234"
"EAB_50","SRR24705169","2157","Archaea","946"
"EAB_51","SRR24705167","2","Bacteria","13730922"
"EAB_51","SRR24705167","10239","Viruses","202485"
"EAB_51","SRR24705167","2759","Eukaryota","13003"
"EAB_51","SRR24705167","2157","Archaea","320"
"EAB_52","SRR24705166","2","Bacteria","6582589"
"EAB_52","SRR24705166","10239","Viruses","82124"
"EAB_52","SRR24705166","2759","Eukaryota","7384"
"EAB_52","SRR24705166","2157","Archaea","156"
"EAB_53","SRR24705165","2","Bacteria","11995884"
"EAB_53","SRR24705165","10239","Viruses","187499"
"EAB_53","SRR24705165","2759","Eukaryota","5725"
"EAB_53","SRR24705165","2157","Archaea","1194"
"EAB_54","SRR24705164","2","Bacteria","16690206"
"EAB_54","SRR24705164","10239","Viruses","196003"
"EAB_54","SRR24705164","2759","Eukaryota","12075"
"EAB_54","SRR24705164","2157","Archaea","1127"
"EAB_55","SRR24705163","2","Bacteria","18881522"
"EAB_55","SRR24705163","10239","Viruses","45473"
"EAB_55","SRR24705163","2759","Eukaryota","9186"
"EAB_55","SRR24705163","2157","Archaea","265"
"EAB_56","SRR24705162","2","Bacteria","23421111"
"EAB_56","SRR24705162","10239","Viruses","44140"
"EAB_56","SRR24705162","2759","Eukaryota","17071"
"EAB_56","SRR24705162","2157","Archaea","601"
"EAB_57","SRR24705161","2","Bacteria","17309236"
"EAB_57","SRR24705161","10239","Viruses","37303"
"EAB_57","SRR24705161","2759","Eukaryota","6175"
"EAB_57","SRR24705161","2157","Archaea","568"
"EAB_58","SRR24705160","2","Bacteria","17131106"
"EAB_58","SRR24705160","10239","Viruses","34707"
"EAB_58","SRR24705160","2759","Eukaryota","29022"
"EAB_58","SRR24705160","2157","Archaea","97"
"EAB_60","SRR24705159","2","Bacteria","10596700"
"EAB_60","SRR24705159","10239","Viruses","48407"
"EAB_60","SRR24705159","2759","Eukaryota","1257"
"EAB_60","SRR24705159","2157","Archaea","186"
"EAB_65","SRR24705158","2","Bacteria","16417344"
"EAB_65","SRR24705158","10239","Viruses","253557"
"EAB_65","SRR24705158","2759","Eukaryota","2317"
"EAB_65","SRR24705158","2157","Archaea","381"
"EAB_66","SRR24705156","2","Bacteria","15222928"
"EAB_66","SRR24705156","10239","Viruses","209638"
"EAB_66","SRR24705156","2759","Eukaryota","12866"
"EAB_66","SRR24705156","2157","Archaea","1521"
"EAB_67","SRR24705155","2","Bacteria","5919460"
"EAB_67","SRR24705155","10239","Viruses","81193"
"EAB_67","SRR24705155","2759","Eukaryota","15763"
"EAB_67","SRR24705155","2157","Archaea","56"
"EAB_68","SRR24705154","2","Bacteria","21732715"
"EAB_68","SRR24705154","10239","Viruses","268182"
"EAB_68","SRR24705154","2759","Eukaryota","5467"
"EAB_68","SRR24705154","2157","Archaea","1534"
"EAB_79","SRR24705153","2","Bacteria","12933844"
"EAB_79","SRR24705153","10239","Viruses","152767"
"EAB_79","SRR24705153","2759","Eukaryota","3383"
"EAB_79","SRR24705153","2157","Archaea","205"
"EAC_33","SRR24705152","2","Bacteria","23638224"
"EAC_33","SRR24705152","10239","Viruses","353392"
"EAC_33","SRR24705152","2157","Archaea","1135"
"EAC_33","SRR24705152","2759","Eukaryota","807"
"EAC_45","SRR24705151","2","Bacteria","14952931"
"EAC_45","SRR24705151","10239","Viruses","311642"
"EAC_45","SRR24705151","2759","Eukaryota","23779"
"EAC_45","SRR24705151","2157","Archaea","362"
"EAC_46","SRR24705150","2","Bacteria","22115635"
"EAC_46","SRR24705150","10239","Viruses","417424"
"EAC_46","SRR24705150","2157","Archaea","1415"
"EAC_46","SRR24705150","2759","Eukaryota","917"
"EAC_48","SRR24705149","2","Bacteria","17025774"
"EAC_48","SRR24705149","10239","Viruses","230555"
"EAC_48","SRR24705149","2759","Eukaryota","2391"
"EAC_48","SRR24705149","2157","Archaea","1344"
"EAC_49","SRR24705148","2","Bacteria","25337596"
"EAC_49","SRR24705148","10239","Viruses","385473"
"EAC_49","SRR24705148","2759","Eukaryota","6513"
"EAC_49","SRR24705148","2157","Archaea","2195"
"EAC_50","SRR24705147","2","Bacteria","31092577"
"EAC_50","SRR24705147","10239","Viruses","141088"
"EAC_50","SRR24705147","2759","Eukaryota","8727"
"EAC_50","SRR24705147","2157","Archaea","2645"
"EAC_51","SRR24705145","2","Bacteria","9933769"
"EAC_51","SRR24705145","2759","Eukaryota","26297"
"EAC_51","SRR24705145","10239","Viruses","21484"
"EAC_51","SRR24705145","2157","Archaea","57"
"EAC_52","SRR24705144","2","Bacteria","21716781"
"EAC_52","SRR24705144","2759","Eukaryota","239426"
"EAC_52","SRR24705144","10239","Viruses","48132"
"EAC_52","SRR24705144","2157","Archaea","158"
"EAC_53","SRR24705143","2","Bacteria","34262746"
"EAC_53","SRR24705143","10239","Viruses","236676"
"EAC_53","SRR24705143","2759","Eukaryota","42724"
"EAC_53","SRR24705143","2157","Archaea","446"
"EAC_54","SRR24705142","2","Bacteria","109923585"
"EAC_54","SRR24705142","10239","Viruses","408565"
"EAC_54","SRR24705142","2759","Eukaryota","4672"
"EAC_54","SRR24705142","2157","Archaea","599"
"EAC_55","SRR24705141","2","Bacteria","13502288"
"EAC_55","SRR24705141","10239","Viruses","95993"
"EAC_55","SRR24705141","2157","Archaea","740"
"EAC_55","SRR24705141","2759","Eukaryota","576"
"EAC_58","SRR24705140","2","Bacteria","32986830"
"EAC_58","SRR24705140","10239","Viruses","425610"
"EAC_58","SRR24705140","2759","Eukaryota","36665"
"EAC_58","SRR24705140","2157","Archaea","877"
"EAC_59","SRR24705139","2","Bacteria","34437751"
"EAC_59","SRR24705139","10239","Viruses","772555"
"EAC_59","SRR24705139","2759","Eukaryota","3793"
"EAC_59","SRR24705139","2157","Archaea","457"
"EAC_62","SRR24705138","2","Bacteria","29301781"
"EAC_62","SRR24705138","10239","Viruses","429883"
"EAC_62","SRR24705138","2759","Eukaryota","14302"
"EAC_62","SRR24705138","2157","Archaea","265"
"EAC_64","SRR24705137","2","Bacteria","31986180"
"EAC_64","SRR24705137","10239","Viruses","201393"
"EAC_64","SRR24705137","2759","Eukaryota","6384"
"EAC_64","SRR24705137","2157","Archaea","2271"
"EAC_71","SRR24705136","2","Bacteria","17112282"
"EAC_71","SRR24705136","10239","Viruses","175002"
"EAC_71","SRR24705136","2759","Eukaryota","40585"
"EAC_71","SRR24705136","2157","Archaea","150"
"EAD_33","SRR24705133","2","Bacteria","13738501"
"EAD_33","SRR24705133","10239","Viruses","74397"
"EAD_33","SRR24705133","2759","Eukaryota","1694"
"EAD_33","SRR24705133","2157","Archaea","471"
"EAD_46","SRR24705132","2","Bacteria","16968730"
"EAD_46","SRR24705132","10239","Viruses","108045"
"EAD_46","SRR24705132","2759","Eukaryota","4963"
"EAD_46","SRR24705132","2157","Archaea","538"
"EAD_47","SRR24705131","2","Bacteria","16545433"
"EAD_47","SRR24705131","10239","Viruses","73877"
"EAD_47","SRR24705131","2759","Eukaryota","1374"
"EAD_47","SRR24705131","2157","Archaea","618"
"EAD_48","SRR24705130","2","Bacteria","22616289"
"EAD_48","SRR24705130","10239","Viruses","150667"
"EAD_48","SRR24705130","2759","Eukaryota","1446"
"EAD_48","SRR24705130","2157","Archaea","237"
"EAD_49","SRR24705129","2","Bacteria","13642228"
"EAD_49","SRR24705129","10239","Viruses","175238"
"EAD_49","SRR24705129","2759","Eukaryota","7138"
"EAD_49","SRR24705129","2157","Archaea","204"
"EAD_50","SRR24705128","2","Bacteria","14052267"
"EAD_50","SRR24705128","10239","Viruses","159687"
"EAD_50","SRR24705128","2759","Eukaryota","27230"
"EAD_50","SRR24705128","2157","Archaea","975"
"EAD_51","SRR24705127","2","Bacteria","10871153"
"EAD_51","SRR24705127","10239","Viruses","122257"
"EAD_51","SRR24705127","2759","Eukaryota","10901"
"EAD_51","SRR24705127","2157","Archaea","1294"
"EAD_52","SRR24705126","2","Bacteria","16593133"
"EAD_52","SRR24705126","10239","Viruses","143435"
"EAD_52","SRR24705126","2759","Eukaryota","2197"
"EAD_52","SRR24705126","2157","Archaea","1300"
"EAD_53","SRR24705125","2","Bacteria","15377463"
"EAD_53","SRR24705125","10239","Viruses","75845"
"EAD_53","SRR24705125","2759","Eukaryota","4624"
"EAD_53","SRR24705125","2157","Archaea","77"
"EAD_54","SRR24705124","2","Bacteria","20160510"
"EAD_54","SRR24705124","10239","Viruses","452696"
"EAD_54","SRR24705124","2759","Eukaryota","2230"
"EAD_54","SRR24705124","2157","Archaea","527"
"EAD_55","SRR24705122","2","Bacteria","34984571"
"EAD_55","SRR24705122","10239","Viruses","398648"
"EAD_55","SRR24705122","2759","Eukaryota","38041"
"EAD_55","SRR24705122","2157","Archaea","526"
"EAD_56","SRR24705121","2","Bacteria","15988869"
"EAD_56","SRR24705121","10239","Viruses","152026"
"EAD_56","SRR24705121","2759","Eukaryota","1540"
"EAD_56","SRR24705121","2157","Archaea","890"
"EAD_58","SRR24705120","2","Bacteria","27154773"
"EAD_58","SRR24705120","10239","Viruses","211582"
"EAD_58","SRR24705120","2759","Eukaryota","9846"
"EAD_58","SRR24705120","2157","Archaea","319"
"EAD_62","SRR24705119","2","Bacteria","11479805"
"EAD_62","SRR24705119","10239","Viruses","63938"
"EAD_62","SRR24705119","2759","Eukaryota","4755"
"EAD_62","SRR24705119","2157","Archaea","868"
"EAD_64","SRR24705118","2","Bacteria","39006594"
"EAD_64","SRR24705118","10239","Viruses","287545"
"EAD_64","SRR24705118","2759","Eukaryota","8747"
"EAD_64","SRR24705118","2157","Archaea","553"
"EAD_71","SRR24705405","2","Bacteria","18361075"
"EAD_71","SRR24705405","10239","Viruses","111200"
"EAD_71","SRR24705405","2759","Eukaryota","3651"
"EAD_71","SRR24705405","2157","Archaea","169"
"EAE_33","SRR24705404","2","Bacteria","31194970"
"EAE_33","SRR24705404","10239","Viruses","582283"
"EAE_33","SRR24705404","2759","Eukaryota","12976"
"EAE_33","SRR24705404","2157","Archaea","549"
"EAE_46","SRR24705403","2","Bacteria","28831507"
"EAE_46","SRR24705403","10239","Viruses","225711"
"EAE_46","SRR24705403","2759","Eukaryota","12586"
"EAE_46","SRR24705403","2157","Archaea","1219"
